id,word_id,word,language,definition,read_aloud
0199dd5c-3865-703d-c729-7ae91fe0026a,01992799-dd94-708b-c94d-29e3f72aee2a,scented,ko,향기 나는 / 향수를 바른,향기 나는. 향수를 바른.
0199dd5c-392a-70e0-6d82-45d3521fa8ea,01992797-3e24-704f-9604-5290d8882009,braces,ko,(치아) 교정기 / (英) 멜빵,교정기. 멜빵.
0199dd5c-3a10-7001-fae1-79b931ca6188,01992796-b863-701e-38bd-09f6b39df803,merry,ko,즐거운 / 명랑한,즐거운. 명랑한.
0199dd5c-3af0-70d3-348d-230bcde20162,01992799-f156-7000-30ef-1ec8917dbd3d,slender,ko,날씬한 / 가느다란,날씬한. 가느다란.
0199dd5c-3bf4-70a2-89c8-4d28e4fc404b,0199279b-ec92-70d3-38a2-81a1a141632d,restless,ko,가만있지 못하는 / 불안한,가만있지 못하는. 불안한.
0199dd5c-3cd3-7035-7bc7-75f3621338e0,0199279c-219b-7027-fd7c-77e0fb466f59,spyglass,ko,망원경 (소형),망원경.
0199dd5c-3dc1-700c-37f0-0c6dfdaa5ccc,01992799-3612-7038-8c12-b861bf99c0f6,headset,ko,헤드셋 / 이어폰+마이크 장치,헤드셋. 이어폰+마이크 장치.
0199dd5c-3e9e-70a7-3412-bc772243ebcd,0199279a-1388-7014-5468-0b01e4728f77,tangent,ko,접선 / (비유) 주제에서 벗어남,접선. 주제에서 벗어남.
0199dd5c-3fb0-70ef-fa15-7c2e71ad0e3f,01992797-901b-7003-7954-381de83242b7,ginger,ko,생강 / (색) 적갈색 / 강맛의 / 붉은 머리의,생강. 적갈색. 강맛의. 붉은 머리의.
0199dd5c-40c7-70bd-8873-a7eca67d7dfc,01992796-7abe-707e-dfdf-bf20638d9b5f,essay,ko,에세이 / 수필,에세이. 수필.
0199dd5c-417b-70db-2c4c-fafcfe04186e,01992797-4942-70d8-f647-80afe982ce83,carter,ko,(옛) 마차 운전사 / 카터 (고유명사 성씨),마차 운전사. 카터.
0199dd5c-42ac-70d8-d39a-8ae3d06aa2ee,01992797-ac7c-70bf-5157-c0bc6def6220,invoke,ko,(법·권위 등을) 호소하다 / 불러내다,호소하다. 불러내다.
0199dd5c-4410-70ea-ecdf-995e0c218227,0199279c-76c9-7059-7f71-bb526b1f5e77,workshop,ko,작업장 / 워크숍(세미나),작업장. 워크숍.
0199dd5c-45be-701f-e20a-8fadb68884fd,01992798-1aef-7092-6d6c-d3dcd5966d60,sealed,ko,봉인된 / 밀폐된,봉인된. 밀폐된.
0199dd5c-46de-7011-60ae-444aa7670f17,0199279a-fdca-70df-fe59-c2c2844fff10,envelope,ko,봉투 / 덮개,봉투. 덮개.
0199dd5c-47e2-7023-3396-57f1af99f2ef,0199279b-1684-7010-95b6-cfeb290fd1e8,flooding,ko,홍수 / 침수 / flood의 현재분사형,홍수. 침수. flood의 현재분사형.
0199dd5c-4877-7005-7c5d-5dbb92a894ec,01992796-58fd-7024-0198-f8106ae32e41,brake,ko,브레이크 / 제동을 걸다,브레이크. 제동을 걸다.
0199dd5c-4924-7047-f1e0-8b1be52a2434,01992796-fd0d-7007-a525-cb8741b3be9a,tense,ko,긴장한 / (문법) 시제,긴장한. 시제.
0199dd5c-4a39-7061-cfea-22ef479514a8,0199279e-e212-70e1-14c2-8d7bc46199da,classified,ko,기밀의 / 분류된,기밀의. 분류된.
0199dd5c-4b24-706d-1523-6ec0760ddf36,0199279a-ebc6-70ef-0756-9a023b23fc83,dominate,ko,지배하다 / 우세하다,지배하다. 우세하다.
0199dd5c-4c2d-7012-33cb-5f783cc6287a,019927a0-8da6-7042-4ebf-d2dddaaed82e,abomination,ko,혐오 / 증오할 일,혐오. 증오할 일.
0199dd5c-4d19-70e0-ce64-8b8c1ae117d1,01992797-2677-7049-5cf5-b29f0437077f,append,ko,덧붙이다 / 첨부하다,덧붙이다. 첨부하다.
0199dd5c-4e2b-703c-bbf5-9716a7041d87,0199279b-0ab4-7071-ec4a-af8bacb99de6,farmyard,ko,농장 마당 / 축사 주변,농장 마당. 축사 주변.
0199dd5c-4f1b-70e9-7dba-29a2b0889a6a,01992799-056e-70b1-6f19-32adcefe8dc7,erratic,ko,불규칙한 / 변덕스러운,불규칙한. 변덕스러운.
0199dd5c-5000-70ad-30e7-f71ba3e076b1,01992797-c678-70fd-7a6c-ac1874fe9b0c,locate,ko,위치시키다 / 찾아내다,위치시키다. 찾아내다.
0199dd5c-50d2-7014-faaa-63f18ceaf0f3,0199279a-1613-70a7-4b80-a3ac7544f80b,tearing,ko,찢는 / 격렬한,찢는. 격렬한.
0199dd5c-51e2-7062-c4af-2198941cd0bd,01992786-f577-7040-ebd7-74c167c18e87,hike,ko,(명사) 하이킹 / 인상(가격 등),하이킹. 인상.
0199dd5c-52ad-7046-0f7a-36a07d956f70,01992796-3a68-707c-d8c5-5453a6456839,tray,ko,쟁반 / 트레이,쟁반. 트레이.
0199dd5c-53f0-70af-858b-2c3a9f6f4d36,01992799-0ee1-7005-ef9f-50b1858713cd,fearful,ko,두려워하는 / 무서운 / 불안감을 주는,두려워하는. 무서운. 불안감을 주는.
0199dd5c-54ad-7057-91cf-5a56a021c267,01992798-7177-7055-a538-2a2a5632f534,acrobat,ko,곡예사,곡예사.
0199dd5c-5583-7049-c602-ba9ee9b2c0ab,01992797-535e-7023-8e5e-2bbd30bc1c57,codger,ko,(비격식) 괴짜 노인,괴짜 노인.
0199dd5c-5659-70ec-1bc5-885925adf4be,019927a1-8a1a-7086-5c3b-14b13d1fe10b,penetration,ko,침투 / 관통 / (경영) 시장 침투(율),침투. 관통. 시장 침투.
0199dd5c-5707-709d-d242-d870aa031253,01992796-92c2-702d-e3e7-da8d35634e5e,grasp,ko,붙잡다 / 이해하다 / 파악 / 장악,붙잡다. 이해하다. 파악. 장악.
0199dd5c-57db-7064-4632-26295c51849f,0199279e-39f5-70ad-a017-94a167216fcb,someplace,ko,어딘가에(=somewhere),어딘가에.
0199dd5c-58a2-7017-e63c-78a4cb0fe95f,01992796-1564-70d2-e60b-877fe80b8166,mars,ko,화성 / (고유명) 전쟁의 신 Mars,화성. 전쟁의 신 Mars.
0199dd5c-5973-70d8-d9b4-fac5ee55e26c,01992799-d1dc-70ad-e160-3e17b74e61fd,robbery,ko,강도(죄),강도.
0199dd5c-5a43-705a-f8c7-ffa437282234,0199279f-b8e3-7067-8a7b-c97e1a0ae458,noticeable,ko,눈에 띄는 / 두드러진,눈에 띄는. 두드러진.
0199dd5c-5b21-70c7-6fd9-f128f657d00e,0199279a-ac19-70f3-3119-ed55e4759eb7,champion,ko,챔피언 / 옹호자 / 옹호하다,챔피언. 옹호자. 옹호하다.
0199dd5c-5c2e-70d8-2d56-2bd39fa458cc,01992799-f339-70e0-1be6-303ea57f8d46,smashed,ko,부서진 / (속어) 만취한,부서진. 만취한.
0199dd5c-5cea-70b0-8eb7-eb706ed8ee21,01992798-b1c5-707f-cb7a-ff90d473c47b,capsule,ko,캡슐 / 작은 용기,캡슐. 작은 용기.
0199dd5c-5dc5-70cd-ee42-7fb40b185a7a,0199279e-9cf7-709a-788b-51f2ca1a2775,affliction,ko,고통 / 질환 / 불행,고통. 질환. 불행.
0199dd5c-5ebc-7033-f018-a802115163fa,019927a0-0022-7042-c927-6a9ed96260ba,recovering,ko,회복 중인,회복 중인.
0199dd5c-5f7d-702f-9e88-ce6ebd67ccc8,01992799-07e2-70af-753c-cc4c17918f19,exalted,ko,고귀한 / 고상한 / 황홀한,고귀한. 고상한. 황홀한.
0199dd5c-6093-70d9-520f-57879c7a8e57,01992780-3ac6-70da-a4a5-509f2d0592c9,dash,ko,돌진하다 / 내던지다 / 돌진 / 약간,돌진하다. 내던지다. 돌진. 약간.
0199dd5c-61ad-7050-ae79-553c2d2e5f52,01992797-755f-705c-8ba3-8edda9b590b0,empire,ko,제국 / 거대 기업체,제국. 거대 기업체.
0199dd5c-62ca-7013-ec64-32cf74d8dfd0,01992798-e907-701e-1923-6692aca4310b,diction,ko,발음·발성 / 말투 / 어법,"발음, 발성. 말투. 어법."
0199dd5c-63cd-706c-7a1e-286fb22fd498,019927a3-83f3-70e7-035b-bea7062dcd7b,comparatively,ko,비교적 / 상대적으로,비교적. 상대적으로.
0199dd5c-64e4-70b0-1c7c-190beb75884b,019927a2-9c9b-7022-09c9-d1bc38e4cd54,exchangeable,ko,교환 가능한,교환 가능한.
0199dd5c-65b4-70a1-a556-bfbb6ce94bbc,0199279b-4cff-702b-b713-3cf40e6ae84a,importer,ko,수입업자 / 수입국,수입업자. 수입국.
0199dd5c-66df-7007-9e03-33f9425f185a,01992796-437a-704e-f0c5-0be7633af932,yuan,ko,위안(중국 화폐 단위),위안.
0199dd5c-67d8-70b2-fbd1-2443e3a69701,01992797-493d-70ff-ab59-bfb034f63115,cartel,ko,카르텔 / 기업 연합,카르텔. 기업 연합.
0199dd5c-68cb-7028-42d2-532ce3edf813,01992799-ae9c-70ec-84d2-8e52efb5bd92,prevail,ko,우세하다 / 만연하다 / 이기다,우세하다. 만연하다. 이기다.
0199dd5c-69c7-70df-6c81-42c926627b3f,019927a4-4591-7015-8b76-af0b28a8d01b,constitutional,ko,헌법의 / 체질상의,헌법의. 체질상의.
0199dd5c-6a90-7098-7ca3-babc7f45dc81,0199279c-e7a1-70f7-0c5b-a31da8f4cc1e,continual,ko,잦은 / 끊임없이 반복되는,잦은. 끊임없이 반복되는.
0199dd5c-6bae-7017-e11f-f980956b5775,01992796-4c72-703f-3758-114f57c7e10f,ascii,ko,아스키(문자 인코딩 표준),아스키.
0199dd5c-6cc8-704c-0224-b00509208330,0199279c-e378-709f-fa08-380058ba99d0,configure,ko,설정하다 / 구성하다,설정하다. 구성하다.
0199dd5c-6e40-704d-61ff-d941badd2524,0199279e-ee7d-7068-2272-d6d8b70b1340,configured,ko,설정된 / 구성된,설정된. 구성된.
0199dd5c-7059-70f9-3b3c-7aaefbdd614e,0199bf5b-af74-7097-448d-f72e02817ef4,cooter,ko,(미 남부) 민물거북의 일종 / (속어) 부적절한 의미가 있어 문맥 주의,민물거북의 일종. 부적절한 의미가 있어 문맥 주의.
0199dd5c-711c-7084-6361-bd919c59ec92,0199279a-dd1b-70fe-1880-389649ab7e75,deletion,ko,삭제 / 제거,삭제. 제거.
0199dd5c-71fc-7046-17a2-e698479b3435,01992797-be3e-70f2-6a3f-ff3b2d2f6670,lemony,ko,레몬 향의/맛의,레몬 향의. 맛의.
0199dd5c-731c-709c-7577-f35cf5b3a213,0199279d-962c-70fd-6810-194d35261c1c,liquorice,ko,감초 / 감초 사탕 (미: licorice),감초. 감초 사탕.
0199dd5c-742d-70a3-ce1c-25648673ab00,01992796-ba92-70f4-383f-911cd6dccb64,minty,ko,박하 향의 / 상쾌한,박하 향의. 상쾌한.
0199dd5c-7518-70d4-09b1-5bb67c49fa06,0199279d-bbc8-7005-57a5-361dee52ce11,nectarine,ko,넥타린(복숭아의 한 품종),넥타린.
0199dd5c-75e3-708e-83e4-ecf1f0dd82f3,019936cd-819c-70bf-3ae4-c736b9fec9f3,netscape,ko,(고유) 넷스케이프(초기 웹 브라우저 브랜드),넷스케이프.
0199dd5c-76c1-70df-0eac-33fc54af722a,0199279d-d1cb-7015-cdc0-597d6893a583,overwrite,ko,(파일을) 덮어쓰다,덮어쓰다.
0199dd5c-77bd-7019-2fa2-9b23dce5e4c8,01992796-2334-7022-9a9c-3f664421dade,perm,ko,파마 / 파마하다,파마. 파마하다.
0199dd5c-789e-708b-067d-6068e853e687,01992796-ccc0-70c2-0aed-83cb6cbc6adc,pixel,ko,픽셀(화소),픽셀.
0199dd5c-79ab-7087-3574-a4da5419823d,01992799-d4bc-70b3-4649-9922e1ff58bc,rowboat,ko,노 젓는 작은 배,노 젓는 작은 배.
0199dd5c-7a9e-7097-3f7a-a3c1db0897da,01992799-e001-70f1-736b-c1855725b30f,scrotum,ko,(해부학 용어) 음낭(고환을 싸는 피부 주머니),음낭.
0199dd5c-7b88-7056-061b-7806b8877cd6,0199bf5d-5f87-700e-06f3-ae8cb3de3c92,shiksa,ko,(유대 문화권) 비유대인 여성 지칭 (비격식·모욕적일 수 있어 주의),비유대인 여성 지칭.
0199dd5c-7c4b-7025-dbd8-a7bebf814bf2,01992798-2520-7095-50d1-274e147b2b67,slider,ko,슬라이더(조절바) / (미) 미니버거 / (야구) 슬라이더,슬라이더. 미니버거. 슬라이더.
0199dd5c-7d66-7067-0d0f-2382201d319f,01992798-55b4-70c5-a3dd-6b8247de83f3,upload,ko,(파일을) 업로드하다 / 업로드,업로드하다. 업로드.
0199dd5c-7e61-70d4-3074-b631d69a80b2,0199279e-7b81-703f-9630-2e5626bd3dfd,usability,ko,사용성 / 사용 용이성(UX 핵심 지표),사용성. 사용 용이성.
0199dd5c-7f77-70ae-1b7f-284e1064c5ac,01992796-814c-7014-814c-f8f3d8615dac,fizzy,ko,탄산이 든 / 거품이 이는,탄산이 든. 거품이 이는.
0199dd5c-81ad-70e8-ab9f-1aa6f1c2f790,0199bf5b-f543-7038-7088-571b823ba06e,flavoursome,ko,풍미 있는 / 맛있는 (미: flavorsome),풍미 있는. 맛있는.
0199dd5c-8294-70f5-8ad3-851d05c2bd69,0199bf5c-16ed-701f-9489-f11bb432ddbf,greyed,ko,회색빛이 된 / 희끗해진 (미 철자: grayed),회색빛이 된. 희끗해진.
0199dd5c-83d1-7050-8091-56fdedac94e1,0199279c-69af-70e1-47c3-f994fb2dee22,vibrator,ko,바이브레이터(진동 기구·기계 / 개인용 성 건강 기구를 포함),바이브레이터.
0199dd5c-84c4-70af-d211-de23170aef8c,0199bf5e-23f1-7078-019c-0a5db571151a,whop,ko,(비격식) 세게 치다 / 크게 이기다 / 강타 (인신비하적 표현 'wop'과 혼동 주의),세게 치다. 크게 이기다. 강타.
0199dd5c-85b9-70c5-854e-f5e083ef24e5,019927a2-24d2-7074-8336-84f3352e4ae9,thunderbird,ko,(북미 원주민 전승) 천둥새 / (브랜드·기기명으로도 사용),천둥새.
0199dd5c-8699-70ae-b16b-07e2570c36ec,0199279e-ee5d-7043-149c-d03dc3152474,confession,ko,자백 / 고백 / (종교) 고해,자백. 고백. 고해.
0199dd5c-87ab-70de-356d-8140bef79919,0199277f-a94f-7060-b569-ed68410c7b44,afar,ko,멀리 / 머나먼 곳에서/으로,멀리. 머나먼 곳에서. 으로.
0199dd5c-888e-7097-3959-13557031a6ab,01992784-1564-70b6-d610-cdd1b100eea5,gyro,ko,(그리스) 기로 샌드위치 / 자이로스코프(약칭),기로 샌드위치. 자이로스코프.
0199dd5c-8945-70bc-9bd4-5429d29d9c38,0199279b-b245-70d5-ba24-86336d8a6c7d,pathetic,ko,애처로운 / 한심한,애처로운. 한심한.
0199dd5c-8a0e-70bc-06e9-7cb30a1a66ae,019927a1-0937-7009-ab3f-375a1d843ca1,exploratory,ko,탐색적인 / 예비 조사(탐사)의,탐색적인. 예비 조사의.
0199dd5c-8b1a-70b8-e85f-259ea45ee76d,01992780-3894-70b2-4232-346f8f81d5a9,damp,ko,축축한 / 습기를 띠게 하다 / (기세를) 꺾다,축축한. 습기를 띠게 하다. 꺾다.
0199dd5c-8be9-7074-66a2-f7f0c9214805,01992799-dd8d-707e-212a-6fb024a4c7fa,scenery,ko,풍경 / 경치 / (무대) 배경 장치,풍경. 경치. 배경 장치.
0199dd5c-8ccd-70c8-2563-7f51198a6869,019927a1-1b54-7007-31e4-dfb1d82638a5,grandfather,ko,할아버지 / (법·정책) 기존 규정 적용 유예(grandfather),할아버지. 기존 규정 적용 유예.
0199dd5c-8dc4-70ab-ea94-26008fcd543c,01992797-dde1-7061-62c9-c6823a9d6319,mystic,ko,(명사) 신비주의자 / 신비적인,신비주의자. 신비적인.
0199dd5c-8ea7-70ee-2904-98ecd66b94a6,019927a3-9b66-7029-9054-f3c500b0722a,environmental,ko,환경의 / 환경보호와 관련된,환경의. 환경보호와 관련된.
0199dd5c-8fc6-70dd-c02b-966e66b5599c,0199279b-3909-70ab-fcee-b1ac4b746291,hardship,ko,곤란 / 고난 / 어려움,곤란. 고난. 어려움.
0199dd5c-90cd-7071-ceb1-0e31cc69aa16,0199279c-6abf-70ad-61de-315d402a10d6,violated,ko,(violate의 과거·과거분사) 위반했다 / 침해했다,위반했다. 침해했다.
0199dd5c-919c-70ee-3a57-0820894eecb3,019927a2-4ad1-706d-00bb-a60e5375523a,acceleration,ko,가속 / 가속도,가속. 가속도.
0199dd5c-92a2-704e-4fa1-3b44a56a267e,01992796-6f58-706e-98b2-b15fcad5cc7c,digit,ko,숫자(0~9) / 손가락 / 발가락,숫자. 손가락. 발가락.
0199dd5c-93b8-70bc-132a-9981ba1e69b5,01992797-b687-700e-9ce5-a58bca50330e,kidney,ko,신장(콩팥),신장.
0199dd5c-94a9-70e5-f313-8561568dbe0e,0199279d-04ba-7098-6d5a-7b5a528bc32d,designing,ko,설계/디자인하는 / (구식) 술책을 꾸미는,설계. 디자인하는. 술책을 꾸미는.
0199dd5c-963b-706b-f174-70d6e0dfba05,01992796-48b9-709e-21cf-a5cf1a162060,allen,ko,(고유) 앨런(성/이름) / (Allen key) 육각렌치,앨런. 육각렌치.
0199dd5c-974f-7036-6e84-48df84f84b8f,01992796-579a-7063-39f8-2bee27fb7248,booth,ko,칸막이 좌석 / 부스 / 투표소 / 사진관,칸막이 좌석. 부스. 투표소. 사진관.
0199dd5c-985a-705e-b778-3399652cb0ed,01992796-3fda-709e-fe1d-95962e263598,wary,ko,경계하는 / 조심하는,경계하는. 조심하는.
0199dd5c-9978-70f4-27e7-0e93b6d4059a,0199279b-a22c-7053-1a89-5f43312f5725,orthodox,ko,정통의 / 정교회의 / 전통적인,정통의. 정교회의. 전통적인.
0199dd5c-9a4d-70e0-9c6a-420d78349a6a,0199279a-98ef-70d0-a2bc-c6ac092cc03e,bulletin,ko,공고 / 뉴스 속보 / 게시(판),공고. 뉴스 속보. 게시.
0199dd5c-9b38-7061-b97c-41d258413f78,0199279d-9ece-70dd-5d39-087e5d59a635,mandatory,ko,의무적인 / 강제적인,의무적인. 강제적인.
0199dd5c-9c63-7001-b37d-5842448bed01,01992781-4a8b-70b5-d508-ab4144900466,gaze,ko,응시하다 / 응시,응시하다. 응시.
0199dd5c-9d41-7074-c98f-728e70854bea,0199279f-b5c6-70c5-790d-d70fc3a5efbc,nomination,ko,지명 / 추천 / 후보 지명,지명. 추천. 후보 지명.
0199dd5c-9e3f-708a-0167-02d62742d667,0199279c-bdf1-707b-04a5-2ef84ea03528,butterfly,ko,나비 / (수영) 버터플라이,나비. 버터플라이.
0199dd5c-9f22-7073-43f7-0a4e66163ceb,0199279b-54c9-70f6-b195-d671b227aff8,integral,ko,필수의 / 완전한 / (수학) 적분,필수의. 완전한. 적분.
0199dd5c-9fe3-7037-0883-79d2b20400f2,0199279b-53b4-705e-01ea-9012aa1e9696,insecure,ko,불안한 / 자신감이 없는 / 불안정한,불안한. 자신감이 없는. 불안정한.
0199dd5c-a0ec-706d-7c26-4b053a12ac28,01992796-685a-702d-d49f-a0457682263b,crabs,ko,(문맥 주의) 게들 / (속어) 사면발이(성병),게들. 사면발이.
0199dd5c-a1e7-707a-3dc6-2979e305722b,0199bf5d-5da4-7006-30dd-c43de7cd4c17,shekels,ko,(이스라엘 화폐) 셰켈의 복수 / (고대) 세겔,셰켈의 복수. 세겔.
0199dd5c-a2cc-70e5-5705-155b8aa081a9,019927a4-4fc3-70c4-0ae6-6136e9ebdf9a,discrimination,ko,차별 / 식별력,차별. 식별력.
0199dd5c-a37a-703c-6b65-ba710adf3d96,0199279c-844f-709f-5df4-ad869969451f,afflicted,ko,고통받는 / 병든 / 괴로워하는,고통받는. 병든. 괴로워하는.
0199dd5c-a434-705e-ee8b-f11184605589,0199277f-0e51-705d-fdd8-45ce3ab7e659,ace,ko,에이스(한 장) / 고수 / 뛰어난 / 완벽히 해내다,에이스. 고수. 뛰어난. 완벽히 해내다.
0199dd5c-a4f7-70c9-0eec-7174f158e574,01992797-ef06-7062-d4fc-703cdfa8aa59,parody,ko,(명사) 패러디 / 풍자적으로 모방하다,패러디. 풍자적으로 모방하다.
0199dd5c-a5d5-70f4-3b4d-d0295c538cc4,01992797-cd14-70cc-1e32-a292f411792a,marble,ko,대리석 / 구슬 / 정신(복수형 marbles),대리석. 구슬. 정신.
0199dd5c-a6a6-7000-e888-ef1395aeaa47,0199279e-f1a8-70e9-dc90-3f8bfa4055e9,consultant,ko,컨설턴트 / 자문가 / (英) 전문의,컨설턴트. 자문가. 전문의.
0199dd5c-a76e-7046-52ca-fe95f1f5f5ee,01992796-5b15-703b-0a80-667c3ab0c2ba,buggy,ko,버그가 많은 / 유모차 / 경마차,버그가 많은. 유모차. 경마차.
0199dd5c-a812-708f-9749-a97447074e71,019927a4-08a5-705a-61d8-16e33149dc73,revolutionary,ko,혁명적인 / 혁명가,혁명적인. 혁명가.
0199dd5c-a8f2-70af-3f31-3887fb54b382,0199279f-f19e-70d0-dbd8-a7bdbc761b24,prosperity,ko,번영 / 번성,번영. 번성.
0199dd5c-a9be-7068-216b-b64e650d1541,019927a1-589f-70b5-db2c-48e6a588bc13,masterpiece,ko,걸작 / 명작,걸작. 명작.
0199dd5c-aa94-702d-9357-fadc604c5ff5,01992796-d6ef-70a2-d855-20a1c4f57b8b,rebel,ko,반역자 / 반란을 일으키다 / 반항하다,반역자. 반란을 일으키다. 반항하다.
0199dd5c-ab5d-70bf-72fe-9e1ebb5060f1,019927a3-5f5a-7077-6aaf-2dd5a0a557c6,unreasonable,ko,불합리한 / 과도한 / 이치에 맞지 않는,불합리한. 과도한. 이치에 맞지 않는.
0199dd5c-ac70-704c-7d8d-4dd74f0632e9,01992798-0bdd-7084-4ae5-9d610f279884,repent,ko,뉘우치다 / 회개하다,뉘우치다. 회개하다.
0199dd5c-ad72-7093-375c-25a8da48d969,01992799-3c08-701c-1825-72cca4d23077,honesty,ko,정직 / 성실,정직. 성실.
0199dd5c-ae3b-70bf-af2d-d5a1a86605ea,0199277f-050b-70e3-7fd3-a4bbba741306,ms,ko,(약어) Ms. (미혼·기혼 구분 없는 여성 호칭) / Microsoft(맥락) / multiple sclerosis(다발성 경화증) / manuscript(원고 / Ms./MSS.),Ms.. Microsoft. multiple sclerosis. manuscript.
0199dd5c-aed3-7008-6d0a-ed80bb258c4d,01992798-cc3a-70aa-e064-526f37c430a4,consult,ko,상담하다 / 자문을 구하다 / 참고하다,상담하다. 자문을 구하다. 참고하다.
0199dd5c-b004-7027-6894-aa98fc24bf50,01992796-07e7-704a-6e4a-28e915b13700,hump,ko,(문맥 주의) 혹(낙타 등) / 작은 언덕 / 짊어지다 / (비속) 성교하다,혹. 작은 언덕. 짊어지다. 성교하다.
0199dd5c-b0e3-70a1-0b52-7969a2f1cd31,0199279e-2c25-7061-a515-7d317de2f10f,severance,ko,단절 / 분리 / 퇴직금(severance pay),단절. 분리. 퇴직금.
0199dd5c-b251-7030-d494-6b5879574659,019927a1-a11c-707c-42d7-6d9bc1f484b7,prematurely,ko,시기상조로 / 때 이르게,시기상조로. 때 이르게.
0199dd5c-b34e-70a7-90dc-9b736fd5dac3,0199277f-54fa-7023-6282-636df583b1eb,kit,ko,키트 / 도구 세트 / (운동) 유니폼/장비 / (동물) 여우 새끼,키트. 도구 세트. 유니폼. 장비. 여우 새끼.
0199dd5c-b44d-703a-fe4b-7b8732676dee,01992798-df8e-7092-9a4c-af889a6b492d,decency,ko,품위 / 예절 / 도덕성,품위. 예절. 도덕성.
0199dd5c-b539-707b-aef7-c702b47d5532,01992799-c64c-70db-19ed-55e3729284df,remnant,ko,잔여물 / 남은 부분,잔여물. 남은 부분.
0199dd5c-b649-709d-b5b2-5aad549c107d,019927a0-ccee-70e4-d16a-9dd44e0b4f67,conflicting,ko,상충되는 / 모순되는,상충되는. 모순되는.
0199dd5c-b728-7081-5d4c-69278b42a884,0199279b-0186-70d4-3db8-e03879b51f7b,eternity,ko,영원 / 무한한 시간,영원. 무한한 시간.
0199dd5c-b7e5-7003-b375-30924cc4f26c,0199279f-346f-70dd-7fe2-edfc25c877fe,expandable,ko,확장 가능한 / 늘릴 수 있는,확장 가능한. 늘릴 수 있는.
0199dd5c-b878-7047-332c-44d14afd1570,01992797-efef-7035-a6a2-3936665a8fbf,patrol,ko,순찰하다 / 순찰대,순찰하다. 순찰대.
0199dd5c-b993-7003-67fc-b598d975c05f,0199279b-ecb5-7040-da7f-ee2a09af4f7f,restrain,ko,억제하다 / 제지하다 / 구속하다,억제하다. 제지하다. 구속하다.
0199dd5c-bac4-703b-e9db-8e345923a5ce,0199279e-88a0-703d-c212-1638d78d3b80,wherefore,ko,왜 / 그 이유로 (고어·문어체),왜. 그 이유로.
0199dd5c-bb9a-7073-c479-14f89c26e91b,01992796-cf7b-7077-42e6-b8e75c1967b9,posse,ko,(비공식) 무리 / 친구들 / (법) 치안대,무리. 친구들. 치안대.
0199dd5c-bc78-70bd-bf85-5c3c19cbad00,0199bf5e-0c83-70c4-1e48-0f73140af6af,wannabe,ko,모방자 / ~가 되고 싶은 사람,모방자. 뭐뭐가 되고 싶은 사람.
0199dd5c-bd2a-7039-5a16-62a822b41e7a,0199279d-80ec-70e5-0d95-c30dfcc5e52c,invention,ko,발명 / 창의적 고안,발명. 창의적 고안.
0199dd5c-bdfd-70e6-4298-302c4cf9f7e9,01992797-2205-707e-d4aa-d73482ed1bc0,amazed,ko,놀란 / 경이로운,놀란. 경이로운.
0199dd5c-bf14-7028-7eff-808310c8ba4a,0199279b-56d4-70ab-6b16-2ea5b0837eec,inviting,ko,매력적인 / 유혹적인,매력적인. 유혹적인.
0199dd5c-bfcb-7056-fce9-9c50bcbc7b31,01992796-f052-70fe-b077-44f2ebc31007,spark,ko,불꽃 / 활기 / 촉발하다,불꽃. 활기. 촉발하다.
0199dd5c-c0e7-70a0-ca12-febfc18a6f8c,01992796-de5d-705d-2fd6-a0a1436e5d87,rumor,ko,소문 / 풍문 / (英 철자: rumour),소문. 풍문.
0199dd5c-c1fd-7085-8508-9cf3ecc41107,0199279c-e9b5-7065-a1f8-f4db6c8d7dcc,copyright,ko,저작권 / 판권,저작권. 판권.
0199dd5c-c2c3-704e-6c33-ba0b08070d2c,0199279e-65d1-70a0-094b-5df0982b11d3,treasurer,ko,회계 담당자 / 재무담당관,회계 담당자. 재무담당관.
0199dd5c-c3ad-702a-bd34-cd6695bae342,0199279d-ad0d-70f8-51ae-7334adc7daed,milestone,ko,중대 사건 / 이정표,중대 사건. 이정표.
0199dd5c-c4a2-7036-c63f-e9d0563f3b67,019927a1-7371-70b5-2186-3c9c55d93da4,nondescript,ko,특징 없는 / 평범한,특징 없는. 평범한.
0199dd5c-c59a-7029-7df8-61ffda42bce8,019927a0-d07e-7077-e619-ceba38ecf4ff,contemplate,ko,심사숙고하다 / 깊이 생각하다,심사숙고하다. 깊이 생각하다.
